Title,label
Rekam Jejak 'Sedekah Sarung' yang Bikin Anak Buah Prabowo Subianto Ditegur,0
"Daftar Perusahaan Milik Putera Sampoerna, Cucu Bos Rokok Terbesar di Indonesia",0
Polda Sumsel Pastikan Arus Mudik Lebaran Lancar,0
Sebutkan Sesuatu yang Berhubungan dengan Printer! Ini Jawabannya,0
"Dilantik Jadi Ketua DPW Perindo Sumbar, Ali Mukhni Canangkan Program Peduli Rakyat Kecil",0
"Duh! 'Tsunami' Baru Guncang Eropa, Ada Ancaman 'Kiamat' Lagi",0
"Akan Bebas Besok, Anas Urbaningrum Bakal Siapkan Pidato",0
"Sopir Taksi Online Tewas di Pinggir Tol Jagorawi, Pelaku Ditangkap Lebih Dulu",0
"Intip Bunker Terbesar di Skotlandia, Ada Hal Mengejutkan Terungkap",0
"DPR: 100 Anak Indonesia Ada di Suriah, Sebagian Terjebak Ajakan Jihad ISIS",0
Erick Beberkan Asal Mula Depo BBM Plumpang Diserbu Penduduk,0
MNC Portal Indonesia Bersama Sinar Mas Group Gelar Bazar Minyak Goreng Murah,0
"Kebangkrutan SVB Jadi Perhatian, Masalah Belum Selesai!",0
Polisi Tetapkan 5 Tersangka Kasus Ledakan Petasan di Blitar,0
Eks Menpora Zainudin Amali Ditunjuk Jadi Komisaris Bank Mandiri,0
"Cegah SVB Effect, OJK Minta Bank Lakukan Ini",0
"8 Merek Motor Listrik Dapat Subsidi, Ini Daftarnya",0
"Ganti 20 Pejabat Pemprov DKI, Sekda Bantah Heru Budi Singkirkan 'Orangnya' Anies",0
Foto: Masjid Istiqlal Menyediakan Ribuan Menu Berbuka Puasa untuk Umat Muslim,0
"5 Fakta Perdagangan Orang di Batam, Libatkan Oknum Aparat",0
Ngeri! Potret Bangunan Runtuh Akibat Ledakan Pipa di Prancis,0
Anies Baswedan Dekat Dengan Aliran Krsiten Sesat Alpha Omega di Papua,1
Hakim Wahyu Iman Santoso Alami Kecelakaan Tunggal Usai Vonis Mati Ferdy Sambo,1
GAMBAR MEGAWATI DAN PUAN BERMAIN SLOT,1
JONATHAN LATUMAHINA SEORANG NASRANI DAN PENYUSUP DI ORMAS ISLAM,1
PESAN WHATSAPP DARI BMKG YANG KABARKAN GUNUNG SINABUNG MELETUS,1
"PDI-P Diblacklist dari Peserta Pilpres, Tak Bisa Usung Capres",1
Ari Lasso Meninggal Dunia Akibat Mengidap Penyakit,1
Richard Eliezer Hadiri Pemakaman Ferdy Sambo,1
Foto Presiden Joe Biden dan Volodymyr Zelenskyy Bergandengan Tangan,1
Video Salju Turun Pertama Kali Dalam 100 Tahun di Arab Saudi pada Februari 2023,1
SEPATU MATA-MATA PERANG DUNIA II,1
"Foto “Dari sepatu yang dipakai oleh para Ibu dan Bapak Pejabat ini, dimanakah masing2 sepatu yang sebelahnya lagi?”",1
"BANJIR DI DAERAH KOJA, TANJUNG PRIOK",1
ANIES AKUI SUAP FIRLI BAHURI AGAR NAMANYA BERSIH,1
Tawaran kerja sampingan,1
Charge card bisa mengisi baterai smartphone dengan cepat,1
“Jepang Meluncurkan Investigasi Resmi Terhadap Jutaan Kematian Akibat Vaksin COVID”,1
"Kembali Bertugas di Brimob, Bharada E Nyatakan Perang Lawan Geng Ferdy Sambo",1
Foto UFO Datang Dari Langit ke Tanah Turki,1
"“Ahok Ditunjuk Jadi Ketua KPK, Tikus – Tikus Berdasi Gemetaran”",1
Video Seorang Murid di Amerika Serikat yang Menodong Pistol ke Gurunya,1
Awan Hitam Besar Muncul Sebelum Kecelakaan Kereta di Ohio Tahun 2023,1
Pesan WhatsApp Giveaway dari TRANS7,1
Gunung Semeru Terbelah Menjadi Dua,1
Upacara Penyambutan Kembali Bharada E ke Brimob,1
Ferdy Sambo Babak Belur Saat Kabur dari Sidang Kode Etik Bharada Eliezer,1
Seorang Sultan Angkat Nono Menjadi Anak,1
SYOK! Putri Langsung Pingsan Usai Majelis Hakim Jatuhkan Vonis Hukuman 20 Tahun Penjara,1
"Kesal Dua Tetangga Adu Speaker Pagi-pagi, Cowok Ini Balas Pakai Lagu Mars PKN STAN",1
Ahmad Dani Meninggal Dunia,1
"AKHIRNYA SBY AKUI KORUPSINYA, KPK DI MINTA JANGAN SERET IBAS ATAS DOSA-DOSANYA",1
“JOKO WIDODO TUNJUK MAHFUD MD JADI KETUA KPK”,1
“BARADHA E LANGSUNG NAIK PANGKAT DAN DIBERI HADIAH OLEH KAPOLRI LISTYO SIGIT”,1
Jepang Mengirimkan Tumpukan Kertas Origami Bangau ke Turki Setelah Gempa Bumi,1
Video UFO Ditembak Jatuh Oleh Pesawat Tempur,1
"Anies Baswedan Tersangka Kasus Korupsi Formula E dan Bansos, Heru Budi Serahkan Bukti Akurat Korupsi ke KPK",1
Video Patahan Kerak Bumi Setelah Gempa Turki,1
“Video Amatir Rekam Detik – Detik Gedung di Turki Ambruk akibat Gempa”,1
Gambar Sampul Majalah Tempo “Dalam Bayang-Bayang Paloh”,1
Ferdy Sambo Nekat Akhiri Hidup dengan Gantung Diri,1
Fitur Instagram Story dengan Label Super Fans,1
Akun WhatsApp Rekan Kerja Dari Wakil Gubernur Jawa Tengah Taj Yasin Maimoen,1
Pesan Whatsapp Pengembalian Barang Retur dan File Foto Apk yang Mengatasnamakan JNE,1
Gambar Tangkapan Layar Detiknews “Saatnya Bergerak Tolak Politik Dinasti yang Membunuh Demokrasi!”,1
Semua Harta Kekayaan Ferdy Sambo Disita Aparat,1
Hakim Tolak Ajukan Banding FS dan PC,1
"LELAH DIFITN4H, NEKAT.! BUNDA CORLA PERLIHATKAN BADAN & KEL4MIN DIRINYA PEREMPUAN",1
"IGUN LANGSUNG TERBANG KE JERMAN JENGUK BUNDA CORLA, DUKUN JERMAN SEBUT SAKIT BUNDA CORLA TAK BIASA.!",1
GURITA BISA HIDUP DI DARAT,1
DRIVER OJOL MENINGGAL AKIBAT VAKSIN COVID-19,1
ANJING ASAL INDONESIA IKUT SELAMATKAN KORBAN GEMPA TURKI,1
KELOMPOK ANTI LGBTQ DILARANG BELI STARBUCKS,1
Nono Meninggal Dunia,1
Amanda Manopo Mengalami Kecelakaan,1
Prabowo Subianto Meninggal Dunia Karena Tenggelam,1
“ANANG NEKAT CERAIKAN AHSYANTY DEMI MEMBELA KD”,1
Golkar Resmi Gabung Koalisi Anies sejak Januari 2023,1
Pinjaman Online Kospin Jasa Melalui Pesan Whatsapp,1
Indochina pada Truk Southern Hauliers Merupakan Sebutan untuk Indonesia dan China,1
Pesan Whatsapp Mengatasnamakan Beacukai,1
Video Anak-Anak di Afrika Meninggal Akibat Suntik Vaksin Covid-19,1
Video Sambo Dan Istri Dieksekusi Di Lembah Kematian Nusakambangan,1
Demonstran Bergerak Menuju Rumah Megawati,1
Akun WhatsApp Sekda Kota Bandung Ema Sumarna Meminta Sejumlah Uang,1
VIDEO TANGGUL BRANTAS DI WILAYAH DRIYOREJO GRESIK JEBOL,1
JALANKAN PERINTAH JOKOWI!!JUTAAN DEMONSTRAN NGAMUK MINTA UNI EROPA DI BUBARKAN GARA² INI,1
NYAWA TERANCAM !! PASUKAN ELIT TNI MULAI BERGERAK BIIKIN XII JINPING JADI BEGINI,1
"RESMI MENIKAH DENGAN RULLY PILOT, DEWI PERSIK KAGET SAAT PARA MANTAN SUAMI HADIRI PESTA PERNIKAHAN",1
"HABIS SABAR.! IGUN PANGGIL NIKITA MALAM INI, TUNJUKKAN BUKTI TRANSFER DAN PASSPORT BUNDA CORLA DEBAT.",1
AKHIRNYA.! RAFFI AHMAD DATANGI HOTMAN PARIS SORE INI GIDEON TENGKER TAK DPT HARTA KRN INI MAMA RIETA,1
Gempa Magnitude 10.4 Hancurkan Maluku,1
LAWAN.! DEPE PERMALUKAN FARHAT – KETAKUTAN FARHAT MINTA MAAF KE BUNDA CORLA – LAPOR BALIK.,1
Gisella Anastasia dan Gading Marteen Resmi Rujuk,1
"DENSU KAGET.! SORE INI ZANZABELLA TUNJUKKAN 3 BUKTI JAHAT NIKITA MIRZANI, BUNDA CORLA DENNY SUMARGO.",1
Tessa Kaunang Ungkap Kekasih Dewi Persik Telantarkan Anak,1
1387 Warga Indonesia Tewas Akibat Guncangan Gempa di 4 Wilayah,1
"IGUN DAN RUBEN JENGUK BUNDA CORLA KE JERMAN, ALHAMDULILLAH BUNDA CORLA SUDAH SEMBUH.!!!",1
IBU RIHANAH MASIH BERBOHONG.! NORMA RISMA TERPAKSA TUNJUKKAN VIDEO 5YUR IBU DAN MANTAN SUAMINYA.,1
Gelombang Dahsyat Menghancurkan Laut Selatan Jabar-DIJ,1
NIKMIR AUTO PUCAT.! SUAMI BUNDA CORLA ASAL PRANCIS TIBA DI INDONESIA BALIKIN 100JT NIKITA MIRZANI.,1
Muzdalifah Mantan Istri Nazar Meninggal Saat Menunaikan Ibadah Haji,1
PKI Anggarkan 5 Triliun untuk Jokowi 3 Periode,1
Raul Lemos Ungkap Krisdayanti Berselingkuh,1
"VIDEO “SRI MULYANI MERADANG, UANG FIRLI DIRAMPAS!!”",1
Tentara Bayaran Australia Ditangkap TNI,1
Jokowi Perintahkan Tembak Sambo Yang Hendak Melarikan Diri,1
Video Bharada E Dipindah ke Nusakambangan,1
Ajinomoto Bisa Memutihkan Wajah,1
Lesti Kejora Meninggal Februari 2023,1
10 Kota di Indonesia Hancur Total Akibat Gempa Bumi,1
Gempa Bumi Mengguncang Banten Ratusan Orang Tewas,1
Suteng Asisten Anang Hermansyah Menerima Uang Sogokan Dari KD,1
Indonesia Ambil Alih Wilayah China,1
Gambar Tangkapan Layar Artikel “Menteri yaqut pikir-pikir dulu soal sholat Jumat pindah di hari Sabtu”,1
Dewi Persik Tampar Farhat Abbas,1
Tanaman Berbuah Telur Ayam,1
BCL Meninggal Tadi Pagi Pukul 0452 WIB,1
Jokowi Tunjuk Langsung Mahfud MD Sebagai Ketua KPK,1
Gambar Konsep Sabuk Pengaman Mobil Era 1960-an,1
Akun WhatsApp Ketua TP PKK Kota Malang Widayati Sutiaji,1
Pesan WhatsApp Direktorat Jenderal Pajak,1
“Masjid-masjid mewah dan megah di Pakistan dirusak massa untuk dijual batanya serta besinya untuk kebutuhan makan umatnya”,1
Ibu Bharada E Menemui Presiden Jokowi,1
Sandiaga Uno Bongkar Sifat Buruk Anies,1
Gambar Mahasiswa Indonesia Terima Penghargaan Nobel Kedokteran Atas Penemuan Obat Diabetes,1
Flyer Penerimaan CPNS Kementerian Pertahanan 2023,1
Surat Penetapan Penerima Bantuan Fisik Pendidikan SMP oleh Kemendikbudristek,1
Video Rekaman CCTV Gempa 7.5 SR Turki 6 Februari 2023 di  Satu Hotel Ternama Turki,1
VIDEO “IBU BRIGADIR J AKAN EKSEKUSI SENDIRI FERDY SAMBO”,1
Private Jet Rihana Untuk Konser Super Bowl,1
"Belum Sampai Dua Bulan Menikah, Kaesang dan Erina Tempuh Meja Hijau",1
Suramadu Macet Total Sambut Anies Baswedan,1
Retakan Semangka Akibat Kandungan Bahan Kimia,1
SURYA PALOH DICULIK PENDUKUNG ANIES,1
Penyanyi Ariana Grande Menolong Obama Kecil,1
Video Jokowi Pecat Hakim yang Terbukti Terima Suap dari Sambo,1
Megawati Resmi Tunjuk Ganjar Maju Capres 2024,1
“Imam di Turki mencium tangan anjing yang menyelamatkan 3 orang yang tersangkut di puing-puing”,1
Putri Sulung Sambo Akhiri Hidup Usai Sambo Dihukum Mati,1
Rudal Rusia Hancurkan Apartemen di New York,1
Perang Dunia III Pecah jika China-Iran Terlibat Konflik Indonesia-Australia,1
Penampakan Kota Ghaib Saranjana Melalui Teropong,1
Desy Ratnasari Meninggal Dunia,1
Rusia dan Korea Utara Membela Indonesia,1
"Tangkapan Layar Artikel “Kabar Baik! Pria Yang Tak Divaksin, Spermanya Akan Berharga Mahal Di Masa Depan”",1
Rumah Sakit Jiwa Kecebong,1
Gambar Tangkapan Layar Artikel berjudul “Puan Maharani siap maju jadi Capres 2024 karena dipaksa rakyat sampai tidak bisa tidur”,1
Hakim Wahyu dicopot oleh Jokowi,1
Rumah Anies Baswedan digeruduk oleh pendukung Sandiaga Uno,1
Nagita Angkat Suara Terkait Harta Gono Gini Mama Rita,1
“Imam in Turkey kissing hand of the dog which rescued 3 people tangled in debris”,1
Pesan WhatsApp Menawarkan Bantuan Oleh Dinas Sosial Kabupaten Pacitan,1
“Video Akibat Gempa Turki Seorang Penduduk Melompat Keluar”,1
Anies Tanda Tangani “Pakta Integritas” kepada HTI dan FPI,1
Foto Kemasan Baru Oreo x EXO,1
Sambo Sujud Minta Ampun Datangi Istana Mohon Tidak Dihukum Mati,1
Penggunaan Henna Kuku untuk Bibir,1
Video Persiapan Juru Tembak Untuk Eksekusi Ferdy Sambo CS,1
Video Najwa Shihab Tampar Mulut Farhat Abbas dan Nikita Mirzani,1
Tangkapan Layar Artikel Bergambar Animasi Berwajah Jokowi,1
Ribuan Pasukan TNI Menerobos Pertahanan Malaysia,1
KIKY SAPUTRI ADAKAN GIVEAWAY MELALUI TIKTOK,1
AKUN WHATSAPP KASI INTEL KEJARI BANJAR I MADE DEADY PERMANA,1
AKUN FACEBOOK WALI KOTA BITUNG MEMBERI TAWARAN JABATAN,1
"AKUN WHATSAPP SEKDA KABUPATEN BOGOR TAWARKAN DONASI DANA BANTUAN PEMBANGUNAN, REHABILITASI DAN OPERASIONAL MASJID",1
Surat Kerja Sama Kemenkes Lakukan Pengembangan dan Pemeliharaan Program SATUSEHAT,1
NATO Kirim Senjata ke Australia,1
Video “Perang Indonesia Ku VS australia semakin tak terbendung!”,1
Australia Isyaratkan Damai dengan Indonesia,1
Video “penculikan anak untuk dijual dan diambil jantungnya”,1
Daun Ciplukan Sembuhkan Lumpuh dan Stroke,1
Gisel Hamil Anak Kedua dengan Gading Marten,1
Detik detik Adian Napitulu Permalukan SBY Saat Live TV Nasional,1
Tantri KOTAK Meninggal Dunia,1
MOBIL GIBRAN DIHANCURKAN USAI POSTING FOTO ANIES PAKAI BAJU KPK,1
CRISTIANO RONALDO RESMI MENIKAH DENGAN ISTRINYA DI ARAB,1
Video “pesawat tempur Su-35 melakukan beberapa keajaiban luar biasa”,1
Musisi Virgoun Telah Berpulang,1
Video Pertemuan Rahasia Anies Baswedan Dengan Pengusaha di Eropa,1
Meninggal karena Makan Mi dan Cokelat secara Bersamaan,1
Messi Masuk ke Persib,1
Anggota DPRD Jambi Berbuat Asusila di Mobil Sebelum Alami Kecelakaan,1
Ahok Berhasil Dibekuk dan Dijebloskan,1
Surat Penunjukan Penyedia Barang/Jasa SPPBJ Oleh Direktorat Jenderal Minyak dan Gas Bumi,1
Akun Facebook Bupati Badung I Nyoman Giri Prasta Menawarkan Jabatan,1
Akun Sekda Kabupaten Karanganyar Timotius Suryadi,1
Akun WhatsApp Sekda Temanggung Hary Agung Prabowo,1
“Ulama ini tidak beranjak dari tempat duduknya saat gempa di Turki”,1
“FIRLI BAHURI TERJERAT OTT KPK”,1
"“PUNYA HUTANG 50 MILIAR, SANDIAGA UNO GUGAT ANIES BASWEDAN”",1
“GEMPA DENGAN KEKUATAN 12.7 SR MENGGUNCANG JAKARTA”,1
"Gambar Tangkapan Layar Artikel “Ustadz Abdul Somad “Hukum Mencintai Pasangan Orang Lain Ternyata Tidak Dosa, Itulah Nilai Jihad”",1
Video Jatuhnya Pesawat di Nepal,1
Vaksin booster yg ke 2 harus bayar 100 Ribu,1
Gus Azmi Raja Tawuran,1
"TIDAK DISOROT MEDIA , DUA ARMADA TEMPUR INDONESIA BERAKHIR TRAGIS DI NATUNA UTARA",1
NGERI !! CHINA BERHASIL OBRAK-ABRIK MILITER INDONESIA,1
Video “Jokowi Ungkap bahwa negara Uni eropa dan barat Mencoba Melemahkan indonesia”,1
Bandara King Hamad di Doha Qatar Memiliki Luas 776 Kilometer Persegi dan Lebih Besar Daripada Kota Mumbai di India,1
PT Pos Indonesia Bagikan Subsidi Pemerintah Senilai Rp 2 Juta,1
PEMBANGKIT NUKLIR MELEDAK AKIBAT GEMPA BUMI DI TURKI,1
AHLI JANTUNG INDONESIA BERBAGI CARA SEDERHANA UNTUK MENORMALKAN TEKANAN DARAH,1
Krisdayanti Histeris Raul Lemos Menikah Lagi,1
Video “Konspirasi Ricuhnya Papua Diduga Ulah Australia Yang Ingin Kuasai Papua Dari Indonesia”,1
VIDEO “ROBOHNYA GEDUNG-GEDUNG PASCA GEMPA DI TURKEY”,1
“TRUK DENGAN GAMBAR ANIES TERPEROSOK KE SUMUR RESAPAN”,1
Video “TIM INASAR  INDONESIA sudah ada di Turki membantu pencarian para korban akibat gempa bumi”,1
Foto “spanduk tahun 2003 Warga Nahdliyin Rindu Khilafah”,1
Jokowi Ancam Malaysia Jika Nekat Kirim Senjata ke Australia,1
Iis Dahlia Meninggal Dunia,1
Rudal Indonesia Hancurkan Tentara dan Senjata Australia,1
AS-Eropa Kirim Bantuan Senjata ke Malaysia,1
Australia Korbankan Warganya dalam Perang Melawan Indonesia,1
Ferdy Sambo Akan Dieksekusi Mati Pada 13 Februari 2023,1
TSUNAMI DI  SEBUAH RESORT TEPI PANTAI TURKI,1
“Pabrik Nuklir Turki terbakar #TurkeyEarthquake #turkeyearthquake2023”,1
JOKOWI INCAR BABI PANGGANG SAAT PESTA IMLEK,1
BRI Bagikan Subsidi Pengentasan Kemiskinan dari Pemerintah Rp 5 Juta,1
"Pencegahan awal gejala stroke untuk penderita riwayat hipertensi, diabetes dan kolestrol",1
Video “Demo besar-besaran di Australia Mereka bawa kain Merah-Putih Dan Meneriakan nama Jokowi”,1
"Gambar Tangkapan Layar Artikel beritaislam.org “Eks Danjen kopassus sebut Buzzer Anies Mahluk Pemakan Bangkai, Tukang  Dan Adu Domba”",1
"Video Kapal China Masuk Natuna,TNI Siaga Tempur! TERKINI!",1
Puluhan Tentara Ukraina Dikubur Sembarangan di Kuburan Masal,1
Video Kehidupan di Amsterdam,1
Tangkapan Layar Pembaruan Aplikasi Peduli Lindungi,1
CHINA KETAR KETIR!!TEPAT HARI INI JOKOWI AMBIL LAHKAH BEGINI,1
Video Kemunculan Burung Garuda di Jawa Timur,1
“NYATA!!! Penampakan Kota Gaib Saranjana… VIDEO AMATIR NOKIA 3660 ANTARA 2003/2004”,1
“#Tsunami menghantam pantai #Turki beberapa menit yang lalu setelah #Gempa Bumi”,1
Indonesia Siap Akhiri Perang dengan Australia,1
Video Para Demonstran yang Menembaki Pesawat Pemerintah Brazil,1
Ratusan Burung Gagak Hitam Terbang di Kiev,1
“PENCULIKAN ANAK MENGGUNAKAN MOBIL AVANZA DI MADURA”,1
"Video “4 Februari 2023, Deklarasi tambah 1 Periode lagi ini di Hadiri Langsung Oleh Presiden RI Joko Widodo”",1
Tentara Cina Sudah Masuk Indonesia Tengah Malam Secara Terang-terangan Pakai Seragam,1
Video “CHINA PANIK TOTAL RIBUAN PASUKAN DIRGANTARA INDONESIA PENUHI DARATAN TIONGKOK”,1
MINUM ES SECARA RUTIN LEBIH BERBAHAYA DARI ROKOK,1
Video Tahun 1956 Telah Memprediksi Pandemi COVID-19,1
Akun Telegram Ternak Uang,1
“KALIMANTAN TOLAK KEDATANGAN JOKOWI IKN TERANCAM Gagal SUKU DAYAK NGAMUK”,1
“DITEMUKAN BATU BERMUATAN LISTRIK DI KONGO”,1
“HOTMAN PARIS LAPORKAN NIKITA MIRZANI DAN FARHAT ABBAS KE POLISI”,1
“RUMAH CAK NUN DISEGEL DENSUS 88”,1
Mahfud MD Dipecat dari Menkopolhukam,1
Ayah Ria Ricis Meninggal Januari 2023,1
PETARUHKAN NYAWA DEMI NKRI!! SEKUTU SEIMAN RI KIRIMKAN RIBUAN PASUKAN ELITE KE PERBATASAN LAKUKAN INI,1
“Walikota Solo Mengeluarkan Perda Tawarkan Rp 1 Juta Bagi Warganya yang Ingin Berhenti Merokok”,1
"Link Kuesioner PT KAI Berhadiah Rp5,000,000",1
Kondisi Memanas antara Suku Dayak dengan Penduduk Cina di Kalimantan,1
Gunung Semeru Meletus Menelan Ratusan Nyawa,1
Ibunda Ashanty Meninggal Januari 2023,1
Ashanty Nekat Datangkan Polisi Ke Rumah Pencuri Tasnya,1
"Survei Pengguna Chrome, Berhadiah Apple iphone 13 Pro",1
"“Keputusan Final Jokowi, Ferdy Sambo Akan Segera Ditembak Mati”",1
Foto Anak Korban Penculikan Yang Diambil Organ Tubuhnya di Depok,1
Surat Undangan Pernikahan Via Whatsapp Dari Nomer Tidak Dikenal,1
Prabowo Bantu Jokowi Lawan Eropa,1
Video “Viral!! Mahfud MD Bongkar Kasus Suap Dibalik Sidang Ferdy Sambo”,1
REKAMAN CCTV PENCULIKAN ANAK DIBIUS DAN DIMASUKKAN KARUNG DI BEKASI,1
Seseorang Bisa Mendapatkan Vaksin mRNA Dengan Memakan Daging Hewan Ternak yang Sudah Tervaksinasi mRNA,1
Venna Melinda Meninggal Dunia,1
Coach Rahmad Darmawan Memberikan Dukungan La Nyalla Mattalitti Menjadi Ketua Umum PSSI,1
Video Banjir Bandang Hanyutkan Batam,1
AKUN WHATSAPP WAKIL BUPATI SUKOHARJO AGUS SANTOSA MENWARKAN PROGRAM BANTUAN,1
Surat Undangan Seminar Budaya Mutu Oleh Ditjen Belmawa Kemendikbudristek,1
Video “TNI GEMPUR MARKAS ISRAEL DAN PASUKAN AS HINGGA BEGINI”,1
“Lembar Tagihan BPJS Kesehatan dalam Format APK”,1
REKRUTMEN OLEH PT PERTAMINA JANUARI 2023,1
ATRIBUT DAN BALIHO ANIES DIBAKAR,1
LAGA DEBUT CRISTIANO RONALDO DI AL-NASSR DISAKSIKAN HAMPIR 15 MILIAR MANUSIA DARI TAYANGAN TELEVISI,1
BILL GATES AKAN MEMASUKKAN VAKSIN MRNA KE MAKANAN UNTUK MEMAKSA ORANG YANG TIDAK DIVAKSINASI,1
STRIKER NEWCASTLE ALLAN SAINT-MAXIMIN AKAN DINATURALISASI,1
Sering Masturbasi Dapat Menurunkan IQ,1
KROYOK NEGERI KANGGURU45 NEGARA SAHABAT NYATAKAN BANTU RI PORAK-PORADAKAN AUSSIE DI PULAU SENGKETA,1
Pamflet Kegiatan Penghimpunan/Penggalangan Dana Membantu Korban Bencana Alam oleh Kemensetneg,1
Video Kericuhan antara Masyarakat Pribumi dengan Non Pribumi,1
Kolonel TNI Aktif Mempertanyakan Kampanye dan Tata Cara Pencoblosan Berbahasa Mandarin,1
Perubahan Tarif Transaksi BRI,1
Ganjar Pranowo Dipecat dari PDIP,1
Akun WhatsApp Dinas Sosial Kota Balikpapan Menawarkan Bantuan,1
Lowongan Kerja KPP Pratama Sumba,1
"TAK TERIMA BAPAKNYA DIKATAIN FIRAU, GIBRAN LAYANGKAN 5 TUNTUTAN HUKUM !! CAK NUN LANGSNG KEJANG²",1
"MENCEKAM , KOTA KE DUA MALAYSIA HANCUR JADI ARANG",1
RSPM MADIUN LAKUKAN REKRUTMEN PEGAWAI,1
SKEMA KEANGGOTAAN PLATFORM DIGITAL OLEH BANK INDONESIA,1
Kaesang Pangarep Tolak Tawaran Partai Demokrat,1
Penampakan UFO di atas Gunung Merapi 24 Januari 2023,1
"Video “Kiamat malaysia telah tiba, TNI tancapkan merah putih di tanah malaysia”",1
Ustadz Maulana Meninggal Tadi Sore Pukul 1621 WIB,1
“Banten hari ini bersama Bang Anies”,1
"Mengamuk dan Mengigit 5 Rekan Kerjanya, Seorang Buruh Pabrik di Depok Terpaksa Dikarantina",1
Yenny Wahid Resmi Jadi Cawapres Anies Baswedan,1
Mendagri Pecat PJ Gubernur DKI Jakarta,1
China dan Iran Dukung Indonesia Menghadapi Australia,1
Video “Jokowi naik pitam usir dubes china dan malaysia dari indonesia”,1
Ivan Gunawan Meninggal Dunia Terkena Serangan Jantung,1
Ferdy Sambo Teriak Ngamuk-ngamuk Diseret Eksekusi,1
Presiden Jokowi bersih-bersih kabinet dari penghianat dengan copot 6 menteri.,1
Gempa Bumi Meratakan Wilayah Bengkulu dan Maluku,1
200 Juta rakyat China akan menempati 10 proyek reklamasi,1
Rekaman terakhir tenggelamnya kapal Titanic,1
Broadcast Chat Lowongan Kerja Operator Produksi PT Wings Group,1
Venna Melinda Hamil dan Mendapat Perlakuan Kasar Dari Ferry Irawan,1
Azriel Hermansyah Dipaksa Menikahi Pacarnya Sarah Menzel,1
Uya Kuya Hipnotis Rozy Zay dan Ibu dari Norma Risma,1
Jokowi Tegaskan Siap Keluar Dari WTO,1
Terkuaknya Sifat Asli Ibu Rihanah Terhadap Norma Risma,1
Venna Melinda Positif Hamil Anak Ferry Irawan,1
Polisi Menemukan Benda Mengejutkan di Kamar Ferry Irawan suami Venna Melinda,1
Foto “Selebaran WASPADA!! Ada Penculikan Anak-anak yang berumur 1-12 tahun dari Polda Metro Jaya”,1
“Demokrat Kejang2 SBY-AHY Gak Terima Lucas Enembe Dijemput Paksa KPK”,1
Kematian Lisa Marie Presley Berkaitan Dengan Suntikan Vaksin Covid-19,1
CEO Moderna Baru Mengakui Telah Membuat Vaksin Covid-19 Bahkan Sebelum Penyakit Itu Punya Nama,1
Foto Mzee John Merayakan Ulang Tahun ke 146 Tahun,1
"Pemanasan Global Adalah , Data Menunjukkan Suhu Bumi Semakin Mendingin 0,11°C per Dekade",1
Klitih di Solo,1
Jhon LBF Membagikan Uang 100 Juta,1
Masker Menyebabkan Kanker hingga Hipoksemia,1
Lukas Enembe Seret SBY Dan Ketum Demokrat,1
“CAK NUN SEBUT JOKOWI SEPERTI FIR’AUN KARENA DISURUH”,1
Pesan Whatsapp Imbauan TNI POLRI Modus Kejahatan Anak Kecil Membawa Alamat,1
KABAR HARI INI PERJUANGAN PAK JOKOWI TERBAYARKAN… “Malaysia menyerah dan siap tunduk pada aturan soal PMI”,1
“Video giveaway Jusuf Hamka melalui akun Facebook Yusuf HAMKA”,1
Bahaya Parah yang Dilakukan Vaksin Covid-19 pada Otak,1
PERCEPAT KIAMAT AUSTRALIA…! RUSIA DAN SEKUTU ANCAM TEMBAK JATUH SATELIT KOMERSIAL MILIK BARAT,1
Video “CHINA DESAK MALAYSIA MENYERAH KE INDONESIA SEBELUM TERLAMBAT SEPETI AUSTRALIA”,1
“JOKOWI BEBASKAN BHARADA E DARI PENJARA”,1
” VARRELL BRAMASTA DITANGKAP POLISI DENGAN KASUS KEKERASAN TERHADAP WARTAWAN”,1
Laudya Cynthia Bella Pindah Agama Demi Menikah Dengan Dimas Beck,1
Video Gibran Marah Obrak Abrik Rumah Cak Nun,1
Jokowi Terharu Kaesang Bantu Seluruh Biaya Pengobatan Indra Bekti,1
Tentara Australia Menyerah kepada Pasukan Indonesia,1
"BERTAUBAT.! IBU NORMA RISMA TEBUS KEAN, BONGKAR RAHASIA ROZY, AKHIRNYA ROZY RESMI DI PENJARA",1
PEMUDA YG GREBEK MUNCUL.! TUNJUKKAN ADEGAN TEL4NJ4NG IBU NORMA SAAT DIKONTRAKAN ROZY,1
"M4MPUS.! PEMERINTAH JERMAN TAMPAR KERAS NIKMIR, TERNYATA BUNDA CORLA TAAT PAJAK & WNA YANG BAIK",1
Video “vaksin Pfizer adalah vaksin yang tidak efektif”,1
Cuti Bersama 23 Januari 2023 Bukan Libur Imlek Tapi Karena Ulang Tahun Megawati Soekarnoputri,1
Video Awan Supercell di Miami,1
Pernyataan Sri Sultan Hamengkubuwono Bahwa Etnis Cina Tidak Pantas Jadi Pemimpin di Nusantara,1
SMP N 1 Ciawi memasukkan Kurikulum Dansa dlm pelajaran Extrakulikuler,1
Varrel Usir Ferry Irawan Waktu Pulang ke Rumah Venna Melinda.,1
Iriana Jokowi Marah Besar Tak Terima Kehormatan Presiden Dilecehkan,1
Azriel Hermansyah menghamili seorang gadis Bali,1
Kaesang dan Erina Putuskan Berpisah,1
